id,title,category,subcategory,platform,organizer_name,organizer_type,beneficiary,location_city,location_state,funds_required,funds_raised,funding_percentage,campaign_start_date,campaign_age_days,is_fraudulent,fraud_score,risk_level,verification_status,features
3dc9c5f1-8025-4e3e-a009-178c2a920c89,Digital Learning Support for Government School,Education,Digital Learning,Milaap,Amritsar Learning Foundation,organization,Digital Learning beneficiaries,Ahmedabad,Puducherry,464129,166179,35.8,2024-09-20,319,False,0.0,low,pending,"{'category': 'Education', 'subcategory': 'Digital Learning', 'platform': 'Milaap', 'campaign_age_days': 319, 'funding_percentage': 35.80464613227001, 'funds_required': 464129, 'funds_raised': 166179, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
4849780e-bc84-4692-a761-5a49b140ddde,Digital Learning Support for Government School,Education,Digital Learning,Donatekart,Ranchi Knowledge Mission,individual,Digital Learning beneficiaries,Vasai-Virar,Punjab,909385,460440,50.63,2024-10-12,297,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Digital Learning', 'platform': 'Donatekart', 'campaign_age_days': 297, 'funding_percentage': 50.632122518149004, 'funds_required': 909385, 'funds_raised': 460440, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
5b066708-74b1-43a3-85a0-46efdb87546e,Tree Plantation Initiative for Community,Environment,Tree Plantation,Social For Action,Nashik Nature Conservation Trust,individual,Tree Plantation beneficiaries,Ranchi,Telangana,1361511,193535,14.21,2025-05-25,72,False,0.0,low,verified,"{'category': 'Environment', 'subcategory': 'Tree Plantation', 'platform': 'Social For Action', 'campaign_age_days': 72, 'funding_percentage': 14.21478911094485, 'funds_required': 1361511, 'funds_raised': 193535, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
859b036e-9eb8-44eb-adcb-2fca6321007f,Digital Learning Support for Rural Students,Education,Digital Learning,Social For Action,Allahabad Education Development Trust,individual,Digital Learning beneficiaries,Vadodara,Rajasthan,84253,12960,15.38,2024-10-20,289,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Digital Learning', 'platform': 'Social For Action', 'campaign_age_days': 289, 'funding_percentage': 15.382253952985312, 'funds_required': 84253, 'funds_raised': 12960, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
fd6d48a6-96d2-40ee-a330-f63c66bd6b9e,Skill Development Initiative for Rural Area,Community Development,Skill Development,Social For Action,Ghaziabad Development Initiative,individual,Skill Development beneficiaries,Jaipur,Tripura,87372,79590,91.09,2024-12-21,227,False,0.0,low,pending,"{'category': 'Community Development', 'subcategory': 'Skill Development', 'platform': 'Social For Action', 'campaign_age_days': 227, 'funding_percentage': 91.0938469154226, 'funds_required': 87372, 'funds_raised': 79590, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
eb3c8ea9-4d50-427a-ab18-657b0a386c0f,Support Chronic Disease for Community Member,Medical,Chronic Disease,Donatekart,Ludhiana City Hospital Foundation,individual,Chronic Disease beneficiaries,Jabalpur,Telangana,1877062,1243009,66.22,2025-04-09,118,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Chronic Disease', 'platform': 'Donatekart', 'campaign_age_days': 118, 'funding_percentage': 66.22104080377237, 'funds_required': 1877062, 'funds_raised': 1243009, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
b757544d-bebe-469c-bf37-0dc0f8500950,Drought Relief Initiative for Rural Area,Disaster Relief,Drought Relief,Fueladream,Agra Community Development Trust,organization,Drought Relief beneficiaries,Srinagar,Meghalaya,1416129,336879,23.79,2025-06-18,48,False,0.0,low,verified,"{'category': 'Disaster Relief', 'subcategory': 'Drought Relief', 'platform': 'Fueladream', 'campaign_age_days': 48, 'funding_percentage': 23.788725728637758, 'funds_required': 1416129, 'funds_raised': 336879, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
a1bb2c5a-c091-4fc2-a37f-39db5203768a,Support Chronic Disease for Community Member,Medical,Chronic Disease,Milaap,Hyderabad Patient Care Foundation,individual,Chronic Disease beneficiaries,Howrah,Maharashtra,1486847,365093,24.55,2025-04-18,109,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Chronic Disease', 'platform': 'Milaap', 'campaign_age_days': 109, 'funding_percentage': 24.55485641186882, 'funds_required': 1486847, 'funds_raised': 365093, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
a01119f4-9bf7-4d87-b3c8-0bbf0c112987,Teacher Training Support for Rural Students,Education,Teacher Training,Donatekart,Nashik Learning Foundation,individual,Teacher Training beneficiaries,Vadodara,Chhattisgarh,347379,204159,58.77,2025-03-27,131,False,0.0,low,pending,"{'category': 'Education', 'subcategory': 'Teacher Training', 'platform': 'Donatekart', 'campaign_age_days': 131, 'funding_percentage': 58.77141730255831, 'funds_required': 347379, 'funds_raised': 204159, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
7d833345-bcb3-4d78-85f9-76ceccd795d0,Support Emergency Surgery for Family Member,Medical,Emergency Surgery,Fueladream,Faridabad Patient Care Foundation,individual,Emergency Surgery beneficiaries,Visakhapatnam,Uttarakhand,1551326,1083970,69.87,2024-12-26,222,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Emergency Surgery', 'platform': 'Fueladream', 'campaign_age_days': 222, 'funding_percentage': 69.87378826880618, 'funds_required': 1551326, 'funds_raised': 1083970, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
4cf83d63-d0eb-4863-8d47-bf4abe95c59a,Renewable Energy Initiative for Rural Area,Environment,Renewable Energy,Milaap,Bangalore Environmental Protection Society,organization,Renewable Energy beneficiaries,Kalyan-Dombivali,Rajasthan,615943,523508,84.99,2025-03-24,134,False,0.0,low,verified,"{'category': 'Environment', 'subcategory': 'Renewable Energy', 'platform': 'Milaap', 'campaign_age_days': 134, 'funding_percentage': 84.99296693644516, 'funds_required': 615943, 'funds_raised': 523508, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
1ec02432-0649-4f50-b3e9-76d6e5405638,Stray Animal Care - Help Injured Pets,Animal Welfare,Stray Animal Care,Social For Action,Ludhiana Stray Animal Trust,individual,Stray Animal Care beneficiaries,Indore,Nagaland,271803,167254,61.54,2024-11-17,261,False,0.0,low,verified,"{'category': 'Animal Welfare', 'subcategory': 'Stray Animal Care', 'platform': 'Social For Action', 'campaign_age_days': 261, 'funding_percentage': 61.535136512677525, 'funds_required': 271803, 'funds_raised': 167254, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
513009de-a2cb-458f-8b26-37f9f2193962,Poverty Alleviation Initiative for Rural Area,Social Causes,Poverty Alleviation,Social For Action,Ghaziabad Social Welfare Foundation,organization,Poverty Alleviation beneficiaries,Dhanbad,Tamil Nadu,430660,204379,47.46,2025-06-26,40,False,0.0,low,verified,"{'category': 'Social Causes', 'subcategory': 'Poverty Alleviation', 'platform': 'Social For Action', 'campaign_age_days': 40, 'funding_percentage': 47.45729715191611, 'funds_required': 430660, 'funds_raised': 204379, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e726552d-f662-44ce-b6a3-446ec4c865ea,Animal Rescue - Help Stray Animals,Animal Welfare,Animal Rescue,Donatekart,Gwalior Stray Animal Trust,organization,Animal Rescue beneficiaries,Raipur,Ladakh,265921,56426,21.22,2024-10-15,294,False,0.0,low,verified,"{'category': 'Animal Welfare', 'subcategory': 'Animal Rescue', 'platform': 'Donatekart', 'campaign_age_days': 294, 'funding_percentage': 21.219289693402814, 'funds_required': 265921, 'funds_raised': 56426, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
b6e3c232-a906-4795-b43e-c9f780987b01,Support Mental Health for Community Member,Medical,Mental Health,Milaap,Navi Mumbai Healthcare Trust,individual,Mental Health beneficiaries,Bangalore,Kerala,1139170,590622,51.85,2024-10-01,308,False,0.0,low,pending,"{'category': 'Medical', 'subcategory': 'Mental Health', 'platform': 'Milaap', 'campaign_age_days': 308, 'funding_percentage': 51.846698058568904, 'funds_required': 1139170, 'funds_raised': 590622, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
9299ecbb-6e2d-4a4a-a73f-4213c077f8e1,Livelihood Initiative for Community,Community Development,Livelihood,ImpactGuru,Srinagar Public Service Society,organization,Livelihood beneficiaries,Kalyan-Dombivali,Madhya Pradesh,1814105,362372,19.98,2024-11-03,275,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Livelihood', 'platform': 'ImpactGuru', 'campaign_age_days': 275, 'funding_percentage': 19.975269090699577, 'funds_required': 1814105, 'funds_raised': 362372, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
ab5cadc6-7b8a-444a-a07a-ca301c28aeb1,Rural Development Initiative for Underprivileged,Community Development,Rural Development,Donatekart,Kolkata Social Welfare Foundation,organization,Rural Development beneficiaries,Kanpur,Rajasthan,842998,325797,38.65,2025-02-19,167,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Rural Development', 'platform': 'Donatekart', 'campaign_age_days': 167, 'funding_percentage': 38.64746121257159, 'funds_required': 842998, 'funds_raised': 325797, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
29da48bb-9795-42a7-a3ad-59046ccf6991,Waste Management Initiative for Community,Environment,Waste Management,Fueladream,Agra Eco Development Mission,individual,Waste Management beneficiaries,Nashik,Meghalaya,1089340,218692,20.08,2025-06-19,47,False,0.0,low,verified,"{'category': 'Environment', 'subcategory': 'Waste Management', 'platform': 'Fueladream', 'campaign_age_days': 47, 'funding_percentage': 20.07571604038597, 'funds_required': 1089340, 'funds_raised': 218692, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
9ad8147f-54e5-4404-833f-f220737af36f,Tournament Organization Initiative for Rural Area,Sports,Tournament Organization,ImpactGuru,Allahabad Community Development Trust,individual,Tournament Organization beneficiaries,Pune,Punjab,800947,95084,11.87,2024-11-18,260,False,0.0,low,pending,"{'category': 'Sports', 'subcategory': 'Tournament Organization', 'platform': 'ImpactGuru', 'campaign_age_days': 260, 'funding_percentage': 11.871457257386998, 'funds_required': 800947, 'funds_raised': 95084, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
1e28b239-a420-4796-bcca-9c23b3a50873,Support Emergency Surgery for Child,Medical,Emergency Surgery,Social For Action,Bangalore Medical Relief Society,individual,Emergency Surgery beneficiaries,Faridabad,Arunachal Pradesh,1648227,761672,46.21,2025-06-07,59,False,0.0,low,pending,"{'category': 'Medical', 'subcategory': 'Emergency Surgery', 'platform': 'Social For Action', 'campaign_age_days': 59, 'funding_percentage': 46.211624419585235, 'funds_required': 1648227, 'funds_raised': 761672, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
b4bdffe3-f7e4-407f-af54-64bbceb8b955,Emergency Help Save - Mental Health Needed,Medical,Mental Health,Donatekart,Emergency Foundation,organization,Mental Health beneficiaries,Jaipur,Bihar,1170937,262306,22.4,2025-01-14,203,True,1.0,high,pending,"{'category': 'Medical', 'subcategory': 'Mental Health', 'platform': 'Donatekart', 'campaign_age_days': 203, 'funding_percentage': 22.40142484738982, 'funds_required': 1170937, 'funds_raised': 262306, 'is_fraudulent': True, 'has_government_verification': True, 'has_complete_documentation': False, 'has_clear_beneficiary': True, 'has_contact_info': False, 'has_medical_verification': False, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': True, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': True, 'no_previous_campaigns': True}"
1e97c66c-5a0c-4b2b-9074-16dec01591b7,Digital Literacy Initiative for Underprivileged,Technology,Digital Literacy,Donatekart,Chennai Social Welfare Foundation,organization,Digital Literacy beneficiaries,Amritsar,Madhya Pradesh,823763,663968,80.6,2024-08-15,355,False,0.0,low,verified,"{'category': 'Technology', 'subcategory': 'Digital Literacy', 'platform': 'Donatekart', 'campaign_age_days': 355, 'funding_percentage': 80.60184408484004, 'funds_required': 823763, 'funds_raised': 663968, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
f5ffd840-06ef-4378-baec-b430d8613b4f,Support Emergency Surgery for Community Member,Medical,Emergency Surgery,ImpactGuru,Vadodara City Hospital Foundation,organization,Emergency Surgery beneficiaries,Kota,Punjab,1710736,1044629,61.06,2024-10-23,286,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Emergency Surgery', 'platform': 'ImpactGuru', 'campaign_age_days': 286, 'funding_percentage': 61.06314771579004, 'funds_required': 1710736, 'funds_raised': 1044629, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
4323891f-1e24-4a00-af19-a50370193b8e,Stray Animal Care - Help Injured Pets,Animal Welfare,Stray Animal Care,Fueladream,Patna Animal Care Society,organization,Stray Animal Care beneficiaries,Kanpur,Maharashtra,202490,126828,62.63,2024-08-21,349,False,0.0,low,verified,"{'category': 'Animal Welfare', 'subcategory': 'Stray Animal Care', 'platform': 'Fueladream', 'campaign_age_days': 349, 'funding_percentage': 62.63429523242158, 'funds_required': 202490, 'funds_raised': 126828, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
68bf2f0b-33d7-42d1-abf3-8c79c1bc299e,Innovation Projects Initiative for Community,Technology,Innovation Projects,Social For Action,Vijayawada Public Service Society,organization,Innovation Projects beneficiaries,Pimpri-Chinchwad,Odisha,900294,354444,39.37,2024-08-07,363,False,0.0,low,verified,"{'category': 'Technology', 'subcategory': 'Innovation Projects', 'platform': 'Social For Action', 'campaign_age_days': 363, 'funding_percentage': 39.369856059896236, 'funds_required': 900294, 'funds_raised': 354444, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
2cd1fbd2-84ae-4915-ad88-42b5a0df3b74,School Infrastructure Support for Rural Students,Education,School Infrastructure,Ketto,Chennai Learning Foundation,individual,School Infrastructure beneficiaries,Raipur,Sikkim,307462,78556,25.55,2024-11-07,271,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'School Infrastructure', 'platform': 'Ketto', 'campaign_age_days': 271, 'funding_percentage': 25.550030425027465, 'funds_required': 307462, 'funds_raised': 78556, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
75a2c622-8630-412a-92b5-3c18246fec38,School Infrastructure Support for Government School,Education,School Infrastructure,Fueladream,Ahmedabad Education Development Trust,organization,School Infrastructure beneficiaries,Hubli-Dharwad,Delhi,721032,379669,52.66,2025-02-13,173,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'School Infrastructure', 'platform': 'Fueladream', 'campaign_age_days': 173, 'funding_percentage': 52.65639903468741, 'funds_required': 721032, 'funds_raised': 379669, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
96d3cf97-149c-41cb-94b5-0ff3b76b4b94,School Infrastructure Support for Government School,Education,School Infrastructure,Social For Action,Bhopal Knowledge Mission,organization,School Infrastructure beneficiaries,Ludhiana,Ladakh,381328,308149,80.81,2025-06-08,58,False,0.0,low,pending,"{'category': 'Education', 'subcategory': 'School Infrastructure', 'platform': 'Social For Action', 'campaign_age_days': 58, 'funding_percentage': 80.80969064482316, 'funds_required': 381328, 'funds_raised': 308149, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
1133e6cc-2d16-4575-9221-9393144ba0de,Educational Materials Support for Underprivileged Children,Education,Educational Materials,Donatekart,Gwalior Knowledge Mission,organization,Educational Materials beneficiaries,Solapur,Maharashtra,293562,269749,91.89,2025-03-28,130,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Educational Materials', 'platform': 'Donatekart', 'campaign_age_days': 130, 'funding_percentage': 91.88837464681954, 'funds_required': 293562, 'funds_raised': 269749, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
a2ae65e1-fe20-48d3-8c5f-a67ed775e224,Educational Materials Support for Government School,Education,Educational Materials,Fueladream,Howrah Student Welfare Society,organization,Educational Materials beneficiaries,Kota,Tamil Nadu,949622,476486,50.18,2024-08-23,347,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Educational Materials', 'platform': 'Fueladream', 'campaign_age_days': 347, 'funding_percentage': 50.1764527255257, 'funds_required': 949622, 'funds_raised': 476486, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
bd283c50-3b5d-44f4-97e2-62005fad0f7f,Critical Support Needed for Renewable Energy,Environment,Renewable Energy,ImpactGuru,Instant Organization,organization,Renewable Energy beneficiaries,Faridabad,Delhi,1434833,358610,24.99,2024-08-21,349,True,0.7,high,pending,"{'category': 'Environment', 'subcategory': 'Renewable Energy', 'platform': 'ImpactGuru', 'campaign_age_days': 349, 'funding_percentage': 24.99321288674351, 'funds_required': 1434833, 'funds_raised': 358610, 'is_fraudulent': True, 'has_government_verification': True, 'has_complete_documentation': False, 'has_clear_beneficiary': True, 'has_contact_info': False, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': True}"
